Store_Name,Store_Lat,Store_Long,Store_City,Store_Chain_Name,Store_Star_Rating,Store_Review,sentiment_vader,sentiment_category_vader,roberta_neg,roberta_neu,roberta_pos,Emotion,sentiment_type
chipotle-mexican-grill-englewood-3,39.6536,-104.99244,Denver,Chipotle Mexican Grill,1,I've gone to this particular chipotle 3 times now  just to give it a second and third chance and every time I'm disappointed. They ration out servings as if...,-0.2732,negative,0.9262361,0.06579771,0.007966224,disappointment,negative
chipotle-mexican-grill-greenwood-village-3,39.623733,-104.896068,Denver,Chipotle Mexican Grill,4,"This is my go to Chipotle spot. They don't have issues adding anything extra. I did like the staff as well. I know at Chipotle, it demands fast service due...",0.5574,positive,0.007308719,0.09143934,0.901252,love,positive
chipotle-mexican-grill-greenwood-village-3,39.623733,-104.896068,Denver,Chipotle Mexican Grill,2,"I love Chipotle as a restaurant chain, but this location has some issues. 

First off the employees looked like they were being held at gunpoint to work...",0.705,positive,0.78010154,0.18143937,0.038459077,love,negative
chipotle-mexican-grill-lakewood,39.7102963661781,-105.082146,Denver,Chipotle Mexican Grill,1,Been going to chipotle for 12+ years strong and I love it ! It's my comfort food ! Any how this chipotle sucks the workers are rude and lazy ! Gets mad for...,-0.4404,negative,0.9498296,0.04483029,0.005340086,love,negative
chipotle-mexican-grill-lakewood,39.7102963661781,-105.082146,Denver,Chipotle Mexican Grill,5,Probably the best tasting Chipotle I've ever had. I do this location in the walk-up line. It's been consistent as well for my last 4 visits.,-0.2677,negative,0.31943965,0.19353722,0.48702317,admiration,positive
chipotle-mexican-grill-lakewood,39.7102963661781,-105.082146,Denver,Chipotle Mexican Grill,1,"They should just shut this store down. It's an embarrassment to Chipotle. Don't order online, you will wait three times as long as just ordering in the...",0.743,positive,0.0011076303,0.014221738,0.98467064,embarrassment,positive
chipotle-mexican-grill-lakewood-10,39.7405610965593,-105.078305364674,Denver,Chipotle Mexican Grill,4,I have a chipotle literally 5 blocks from me but they are horrible so I had about given up on chipotle (32nd location). I started driving 15 minutes out of...,-0.7351,negative,0.8934949,0.09187104,0.014634173,annoyance,negative
chipotle-mexican-grill-lakewood-10,39.7405610965593,-105.078305364674,Denver,Chipotle Mexican Grill,2,It's 8:55 and they close at 10. The bathroom is disgusting...apparently the women's doesn't work so you have to use the men's. Rather than cleaning the...,0.0,neutral,0.96285504,0.03368797,0.0034569318,disgust,negative
chipotle-mexican-grill-lakewood-10,39.7405610965593,-105.078305364674,Denver,Chipotle Mexican Grill,1,They run out of food around 9 and they don't open until 11. There hours are 10:45-10:00. Not adding up,0.0,neutral,0.9331524,0.061871637,0.0049759937,disappointment,negative
chipotle-mexican-grill-lakewood-4,39.7339678,-105.1600377,Denver,Chipotle Mexican Grill,4,"This is my local chipotle and I come here relatively often with my wife. Honestly each time has been great, except for about two times in my whole time...",0.7964,positive,0.0012222577,0.013732407,0.9850454,admiration,positive
chipotle-mexican-grill-lakewood-4,39.7339678,-105.1600377,Denver,Chipotle Mexican Grill,2,Every time coming to this establishment is a joke. This is one of the worst chipotle's . The workers always have attitude and their quality of food sucks....,-0.4404,negative,0.9801768,0.016808202,0.0030150209,amusement,negative
chipotle-mexican-grill-lakewood-6,39.6607283543675,-105.080897562583,Denver,Chipotle Mexican Grill,4,"I'm really enjoying how seamless the app is working with ordering. Today, I ordered a meal for three friends and simply walked in and picked it up ten...",0.0,neutral,0.31985208,0.5912204,0.08892755,joy,negative
chipotle-mexican-grill-lakewood-6,39.6607283543675,-105.080897562583,Denver,Chipotle Mexican Grill,4,"One of the most bizarre experiences of my life. Pretty sure the employees were hypnotized by the off beat repetitive music. 

Also I've never seen someone...",0.7778,positive,0.0021127255,0.01692851,0.98095876,realization,positive
chipotle-mexican-grill-lakewood-7,39.717461,-105.133625,Denver,Chipotle Mexican Grill,5,Excellent service! My children are picky and they oddly enough change their minds the minute you get to the counter. The counter staff was very sweet to my...,0.8066,positive,0.014390386,0.071018755,0.91459084,admiration,positive
chipotle-mexican-grill-lakewood-7,39.717461,-105.133625,Denver,Chipotle Mexican Grill,5,"BEST FRES, HEALTHY MEXICAN known to man 
Regardless of the location EVERY facility offers the BEST Fast Food available",0.936,positive,0.0028735057,0.07391819,0.92320836,admiration,positive
chipotle-mexican-grill-lakewood-7,39.717461,-105.133625,Denver,Chipotle Mexican Grill,1,"Cacamole? New item ,let's do better over there people I know time are tough but damn eat that shit at your house ,and follow the food standards",-0.8294,negative,0.8885874,0.09684662,0.01456607,approval,negative
chipotle-mexican-grill-littleton-4,39.613437899173,-104.988393290178,Denver,Chipotle Mexican Grill,4,"For me this chipotle is no better or worse than any other location.  I went in around 2pm to get some food to go, it was fast and friendly.  Chips and...",0.2023,positive,0.13498908,0.33443186,0.53057903,disgust,positive
chipotle-mexican-grill-littleton-4,39.613437899173,-104.988393290178,Denver,Chipotle Mexican Grill,1,"workers are dumb asf and need to be put in special ed classes

chipotle workers have 0 iq and will never go anywhere in life",-0.1531,negative,0.97845423,0.019471942,0.002073876,annoyance,negative
chipotle-mexican-grill-thornton-2,39.8711413,-104.976299,Denver,Chipotle Mexican Grill,2,"Typical Chipotle except one thing...portions! If I wanted to pay for a Taco Bell burrito regarding portion size, I'd go to Taco Bell. But for what you pay!...",0.8999,positive,0.0015730496,0.009619595,0.98880744,love,positive
chipotle-mexican-grill-thornton-2,39.8711413,-104.976299,Denver,Chipotle Mexican Grill,5,Excellent service-fast and courteous. We were all very hungry and Chipotle was just what we needed. Our food was excellent!,-0.1984,negative,0.27275693,0.559406,0.16783702,admiration,negative
chipotle-mexican-grill-wheat-ridge-2,39.7631512,-105.1400656,Denver,Chipotle Mexican Grill,1,"Food was EMMACULATE and i ate it all really fastly but the chefman wielded this knife at me manecingly. 

overall food was delicious but i was SCared.",0.8316,positive,0.005402504,0.06329457,0.93130296,admiration,positive
chipotle-mexican-grill-wheat-ridge-2,39.7631512,-105.1400656,Denver,Chipotle Mexican Grill,4,The kitchen folks and cashier were friendly. The restaurant was clean. Food was mostly good as expected. Portion was a little small. The chips seemed stale....,0.296,positive,0.21882252,0.37052128,0.41065624,admiration,positive
chipotle-mexican-grill-wheat-ridge-2,39.7631512,-105.1400656,Denver,Chipotle Mexican Grill,1,I think this is the worst Chipotle in Colorado. I have lived in the area for 12+ years. It was good a long time ago. 98% of the time I get food from here...,-0.296,negative,0.66175836,0.25144288,0.086798735,approval,negative
chipotle-mexican-grill-bellevue-4,41.1578950156666,-95.9347661338046,Omaha,Chipotle Mexican Grill,4,"I think it's time to update my last review from two years ago...

I usually try to order through the app, but today I decided to walk in and place my order....",0.0,neutral,0.13284583,0.76545405,0.101700075,approval,negative
chipotle-mexican-grill-bellevue-4,41.1578950156666,-95.9347661338046,Omaha,Chipotle Mexican Grill,2,"I used to come here a lot but the last few times and especially the last time I was here the one that rang me up was rude af. 
Treated me like I was dumb...",-0.1901,negative,0.94251895,0.05217322,0.005307861,embarrassment,negative
chipotle-mexican-grill-bellevue-4,41.1578950156666,-95.9347661338046,Omaha,Chipotle Mexican Grill,1,Out of almost everything. People kept leaving the line. Couldn't even get cheese quesadilla with rice. Will not come to this location again.,0.0,neutral,0.9529406,0.042928565,0.0041309,approval,negative
chipotle-mexican-grill-omaha,41.291733,-96.142888,Omaha,Chipotle Mexican Grill,4,"The manager at this location is a really great guy, and I think the vast majority of employees tend to be pretty good, here -- some are excellent. I always...",0.9348,positive,0.0017274963,0.010267833,0.9880046,admiration,positive
chipotle-mexican-grill-omaha,41.291733,-96.142888,Omaha,Chipotle Mexican Grill,1,"Have you ever loved something so much but then something within it makes you hate it. Example: you love baseball, but when you enter your junior you get a...",0.4939,positive,0.54611915,0.3550866,0.09879425,love,negative
chipotle-mexican-grill-omaha,41.291733,-96.142888,Omaha,Chipotle Mexican Grill,2,You guys are gonna have to figure out how to have the online order ready when you say it willi be ready. Getting tired of standing in the restaurant for 10...,0.2732,positive,0.7483005,0.22654794,0.025151512,annoyance,negative
chipotle-mexican-grill-omaha-4,41.2587419895139,-96.0231798394172,Omaha,Chipotle Mexican Grill,5,"I like to order - Egg, corn, cheese and rice, it's so good. The workers have good posture. One even has a cool tattoo and nose ring.",0.9059,positive,0.0015966403,0.01431475,0.98408854,admiration,positive
chipotle-mexican-grill-omaha-4,41.2587419895139,-96.0231798394172,Omaha,Chipotle Mexican Grill,4,"I love chipotle and the staff workers here are very kind but this location is missing the mark. Mobile orders aren't ready on time (sometimes 20 min late),...",-0.1327,negative,0.3565909,0.29136065,0.35204846,love,negative
chipotle-mexican-grill-omaha-5,41.2337380512804,-96.120358,Omaha,Chipotle Mexican Grill,4,"I mean, it's chipotle. Me and my guest arrived at 11:30 AM. The service was very fast and maybe even a little too fast. They seem to rush you through the...",0.8303,positive,0.0021121164,0.010449344,0.9874385,approval,positive
chipotle-mexican-grill-omaha-5,41.2337380512804,-96.120358,Omaha,Chipotle Mexican Grill,5,"Fantastic as always! Food is always stellar and they serve you a great quantity. No shorting you like other places. 

Have a chipotle closer to my home but...",0.8516,positive,0.002040738,0.017050404,0.9809089,admiration,positive
chipotle-mexican-grill-omaha-5,41.2337380512804,-96.120358,Omaha,Chipotle Mexican Grill,5,"So delicious!! So big I had 3 meals !
The choices are so plentiful. 
Different meats, sauces and vegetables. The staff seemed pleased to be working and were...",0.0,neutral,0.24410897,0.49520335,0.26068768,admiration,positive
chipotle-mexican-grill-omaha-6,41.2336672748268,-96.1920078509262,Omaha,Chipotle Mexican Grill,5,"This place has been meh for a while. It's been my closest Chipotle for ~8 years. I've been a couple of times more recently, and whoever is running the ship...",-0.0772,negative,0.26482233,0.572001,0.1631767,disgust,negative
chipotle-mexican-grill-omaha-6,41.2336672748268,-96.1920078509262,Omaha,Chipotle Mexican Grill,1,"big thumbs down! should've known better, never had good luck at this chipotle before. don't know how they haven't managed to hire better employees and fix...",0.2973,positive,0.9203536,0.06915042,0.010496003,confusion,negative
chipotle-mexican-grill-omaha-8,41.267126116432614,-96.07362387888188,Omaha,Chipotle Mexican Grill,3,Higher prices and smaller portions. My daughter finally figured it out on there own last time she at here. Food is decent but not what it used to be,0.0,neutral,0.21005416,0.49835035,0.29159552,realization,positive
chipotle-mexican-grill-omaha-8,41.267126116432614,-96.07362387888188,Omaha,Chipotle Mexican Grill,3,"Food is usually pretty good. The pick up lane is quick. However multiple times we have gone through, they've forgotten our chips. We picked our order up...",0.6369,positive,0.08996611,0.34799984,0.5620341,admiration,positive
chipotle-mexican-grill-papillion,41.162376085114765,-96.0233160524142,Omaha,Chipotle Mexican Grill,5,"Went over the lunch hour and there was no line. Very difficult to find parking but once that was solved smooth sailing. 

The staff was super friendly and...",0.8957,positive,0.026624093,0.17900024,0.7943756,admiration,positive
chipotle-mexican-grill-papillion,41.162376085114765,-96.0233160524142,Omaha,Chipotle Mexican Grill,4,"Chipotle is always my go to for a quick, somewhat healthier Mexican option. I always get their steak salad and add all the fixings. Is there crack in their...",0.0,neutral,0.010269989,0.24061741,0.7491126,curiosity,positive
chipotle-mexican-grill-papillion,41.162376085114765,-96.0233160524142,Omaha,Chipotle Mexican Grill,2,Just started eating my burrito and bit into a chunk of bone. Still a good ass burrito but not for chipping a tooth lol,0.5267,positive,0.2591515,0.45451802,0.28633052,amusement,positive
